line	trial	heading date
'GEN2-010'	FHBN_2007_Crookston	56
'MN04-01'	FHBN_2007_Crookston	55.5
'MN04-03'	FHBN_2007_Crookston	55.5
'MN04-05'	FHBN_2007_Crookston	55
'MN04-07'	FHBN_2007_Crookston	55.5
'MN04-09'	FHBN_2007_Crookston	56
'MN04-11'	FHBN_2007_Crookston	55.5
'MN04-13'	FHBN_2007_Crookston	55.5
'MN04-15'	FHBN_2007_Crookston	56
'MN04-17'	FHBN_2007_Crookston	55.5
'MN04-19'	FHBN_2007_Crookston	56.5
'MN04-21'	FHBN_2007_Crookston	55.5
'MN04-23'	FHBN_2007_Crookston	55
'MN04-25'	FHBN_2007_Crookston	54.5
'MN04-27'	FHBN_2007_Crookston	55
'MN04-29'	FHBN_2007_Crookston	54.5
'MN04-31'	FHBN_2007_Crookston	55
'MN04-33'	FHBN_2007_Crookston	55.5
'MN04-35'	FHBN_2007_Crookston	55.5
'MN04-37'	FHBN_2007_Crookston	56
'MN04-39'	FHBN_2007_Crookston	55.5
'MN04-41'	FHBN_2007_Crookston	56
'MN04-43'	FHBN_2007_Crookston	54
'MN04-45'	FHBN_2007_Crookston	55
'MN04-47'	FHBN_2007_Crookston	54.5
'MN04-49'	FHBN_2007_Crookston	55.5
'MN04-51'	FHBN_2007_Crookston	55
'MN04-53'	FHBN_2007_Crookston	54
'MN04-55'	FHBN_2007_Crookston	54
'NEG2-03'	FHBN_2007_Crookston	56.5
'NEG2-48'	FHBN_2007_Crookston	55.5
'NEG2-59'	FHBN_2007_Crookston	57
'NEG4-37'	FHBN_2007_Crookston	55.5
'NEG5-02'	FHBN_2007_Crookston	57.5
'NEG5-125'	FHBN_2007_Crookston	57
'NEG5-76'	FHBN_2007_Crookston	57.5
'SEP10-20'	FHBN_2007_Crookston	57.5
'SEP10-51'	FHBN_2007_Crookston	57
'SEP11-23'	FHBN_2007_Crookston	56.5
'SEP11-33'	FHBN_2007_Crookston	56.5
'SEP11-88'	FHBN_2007_Crookston	57
'SNB2-21'	FHBN_2007_Crookston	55.5
'SNB2-26'	FHBN_2007_Crookston	56
'SNB2-56'	FHBN_2007_Crookston	54.5
'ND25641'	FHBN_2007_Crookston	56
'ND25642'	FHBN_2007_Crookston	56
'ND25643'	FHBN_2007_Crookston	58
'ND25644'	FHBN_2007_Crookston	59
'ND25645'	FHBN_2007_Crookston	59
'ND25646'	FHBN_2007_Crookston	59.5
'ND25647'	FHBN_2007_Crookston	56
'ND25648'	FHBN_2007_Crookston	58.5
'ND25649'	FHBN_2007_Crookston	56.5
'ND25650'	FHBN_2007_Crookston	55
'ND25651'	FHBN_2007_Crookston	55
'ND25652'	FHBN_2007_Crookston	56
'ND25653'	FHBN_2007_Crookston	56
'ND25654'	FHBN_2007_Crookston	55.5
'ND25655'	FHBN_2007_Crookston	55
'ND25656'	FHBN_2007_Crookston	56.5
'ND25657'	FHBN_2007_Crookston	56
'ND25658'	FHBN_2007_Crookston	56
'ND25659'	FHBN_2007_Crookston	55
'ND25660'	FHBN_2007_Crookston	54.5
'ND25661'	FHBN_2007_Crookston	55.5
'ND25662'	FHBN_2007_Crookston	54.5
'ND25663'	FHBN_2007_Crookston	56
'ND25664'	FHBN_2007_Crookston	55.5
'ND25665'	FHBN_2007_Crookston	55.5
'ND25666'	FHBN_2007_Crookston	56.5
'ND25667'	FHBN_2007_Crookston	54.5
'ND25668'	FHBN_2007_Crookston	54.5
'ND25669'	FHBN_2007_Crookston	55.5
'ND25670'	FHBN_2007_Crookston	56
'ND25671'	FHBN_2007_Crookston	56
'ND25672'	FHBN_2007_Crookston	58
'ND25673'	FHBN_2007_Crookston	57
'ND25674'	FHBN_2007_Crookston	57
'ND25675'	FHBN_2007_Crookston	56
'ND25676'	FHBN_2007_Crookston	56.5
'ND25677'	FHBN_2007_Crookston	56
'ND25678'	FHBN_2007_Crookston	56
'ND25679'	FHBN_2007_Crookston	55.5
'ND25680'	FHBN_2007_Crookston	56
'ND25681'	FHBN_2007_Crookston	56.5
'ND25682'	FHBN_2007_Crookston	54.5
'ND25683'	FHBN_2007_Crookston	55
'ND25684'	FHBN_2007_Crookston	55
'ND25685'	FHBN_2007_Crookston	56.5
'ND25686'	FHBN_2007_Crookston	55
'ND25687'	FHBN_2007_Crookston	56
'ND25688'	FHBN_2007_Crookston	56
'ND25689'	FHBN_2007_Crookston	55
'ND25690'	FHBN_2007_Crookston	55
'ND25691'	FHBN_2007_Crookston	56.5
'ND25692'	FHBN_2007_Crookston	56.5
'ND25693'	FHBN_2007_Crookston	56
'ND25694'	FHBN_2007_Crookston	56.5
'ND25695'	FHBN_2007_Crookston	56
'ND25696'	FHBN_2007_Crookston	59
'ND25697'	FHBN_2007_Crookston	57
'ND25698'	FHBN_2007_Crookston	56.5
'ND25699'	FHBN_2007_Crookston	55.5
'ND25700'	FHBN_2007_Crookston	55.5
'ND25701'	FHBN_2007_Crookston	55.5
'ND25702'	FHBN_2007_Crookston	56
'ND25703'	FHBN_2007_Crookston	56.5
'ND25704'	FHBN_2007_Crookston	56
'ND25705'	FHBN_2007_Crookston	57
'ND25706'	FHBN_2007_Crookston	57
'ND25707'	FHBN_2007_Crookston	58
'ND25708'	FHBN_2007_Crookston	56.5
'ND25709'	FHBN_2007_Crookston	58.5
'ND25710'	FHBN_2007_Crookston	55.5
'ND25711'	FHBN_2007_Crookston	55
'ND25712'	FHBN_2007_Crookston	56.5
'ND25713'	FHBN_2007_Crookston	57
'ND25714'	FHBN_2007_Crookston	60
'ND25715'	FHBN_2007_Crookston	60
'ND25716'	FHBN_2007_Crookston	58.5
'ND25717'	FHBN_2007_Crookston	56.5
'ND25718'	FHBN_2007_Crookston	55.5
'ND25719'	FHBN_2007_Crookston	57
'ND25720'	FHBN_2007_Crookston	57
'ND25721'	FHBN_2007_Crookston	52.5
'ND25722'	FHBN_2007_Crookston	56.5
'ND25723'	FHBN_2007_Crookston	55
'ND25724'	FHBN_2007_Crookston	54
'ND25725'	FHBN_2007_Crookston	58
'ND25726'	FHBN_2007_Crookston	60
'ND25727'	FHBN_2007_Crookston	59.5
'ND25728'	FHBN_2007_Crookston	55
'ND25729'	FHBN_2007_Crookston	54
'ND25730'	FHBN_2007_Crookston	55.5
'ND25731'	FHBN_2007_Crookston	58.5
'ND25732'	FHBN_2007_Crookston	56.5
'ND25733'	FHBN_2007_Crookston	60
'ND25736'	FHBN_2007_Crookston	55
'ND25737'	FHBN_2007_Crookston	58.5
'ND25738'	FHBN_2007_Crookston	56
'2ND27423'	Expt13_2009_Carrington	60.3
'2ND27423'	Expt13_2009_Fargo	57.7
'2ND27423'	Expt13_2009_Langdon	63.1
'2ND27423'	Expt13_2009_Minot	61.3
'2ND27423'	Expt13_2009_Ray	59
'2ND27423'	Expt13_2009_Sidney	47.3
'2ND27423'	Expt13_2009_Williston	62.5
'2ND27423'	CAPWUE_2012_NormN-Irr_Aberdeen	164
'2ND27423'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND27423'	CAPWUE_2013_NormN-Irr_Aberdeen	159.5
'2ND27423'	CAPWUE_2013_LowN-Irr_Aberdeen	158
'2ND27424'	Expt13_2009_Carrington	60.3
'2ND27424'	Expt13_2009_Fargo	55.7
'2ND27424'	Expt13_2009_Langdon	63.3
'2ND27424'	Expt13_2009_Minot	62.7
'2ND27424'	Expt13_2009_Ray	58.1
'2ND27424'	Expt13_2009_Sidney	46.6
'2ND27424'	Expt13_2009_Williston	58
'2ND27432'	Expt13_2009_Carrington	60.7
'2ND27432'	Expt13_2009_Fargo	56.7
'2ND27432'	Expt13_2009_Langdon	63.7
'2ND27432'	Expt13_2009_Minot	64
'2ND27432'	Expt13_2009_Ray	58.7
'2ND27432'	Expt13_2009_Sidney	46.4
'2ND27432'	Expt13_2009_Williston	59.4
'2ND27433'	Expt13_2009_Carrington	62
'2ND27433'	Expt13_2009_Fargo	57
'2ND27433'	Expt13_2009_Langdon	63.5
'2ND27433'	Expt13_2009_Minot	61.3
'2ND27433'	Expt13_2009_Ray	59.4
'2ND27433'	Expt13_2009_Sidney	48
'2ND27433'	Expt13_2009_Williston	62.6
'2ND27440'	Expt13_2009_Carrington	64.3
'2ND27440'	Expt13_2009_Fargo	59
'2ND27440'	Expt13_2009_Langdon	64.2
'2ND27440'	Expt13_2009_Minot	65.7
'2ND27440'	Expt13_2009_Ray	63.4
'2ND27440'	Expt13_2009_Sidney	51.7
'2ND27440'	Expt13_2009_Williston	67.3
'2ND27440'	CAPWUE_2012_NormN-Irr_Aberdeen	172
'2ND27440'	CAPWUE_2012_LowN-Irr_Aberdeen	171.999999999999
'2ND27440'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'2ND27440'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'2ND27457'	Expt13_2009_Carrington	60
'2ND27457'	Expt13_2009_Fargo	56.3
'2ND27457'	Expt13_2009_Langdon	63.6
'2ND27457'	Expt13_2009_Minot	60.9
'2ND27457'	Expt13_2009_Ray	60
'2ND27457'	Expt13_2009_Sidney	48.4
'2ND27457'	Expt13_2009_Williston	62.5
'2ND27480'	Expt13_2009_Carrington	61
'2ND27480'	Expt13_2009_Fargo	56.7
'2ND27480'	Expt13_2009_Langdon	63.9
'2ND27480'	Expt13_2009_Minot	62.4
'2ND27480'	Expt13_2009_Ray	59.7
'2ND27480'	Expt13_2009_Sidney	50
'2ND27480'	Expt13_2009_Williston	59.9
'2ND27480'	CAPWUE_2012_NormN-Irr_Aberdeen	164.5
'2ND27480'	CAPWUE_2012_LowN-Irr_Aberdeen	162.999999999999
'2ND27480'	CAPWUE_2013_NormN-Irr_Aberdeen	160.5
'2ND27480'	CAPWUE_2013_LowN-Irr_Aberdeen	160
'2ND27498'	Expt13_2009_Carrington	62
'2ND27498'	Expt13_2009_Fargo	59.7
'2ND27498'	Expt13_2009_Langdon	63.8
'2ND27498'	Expt13_2009_Minot	63.6
'2ND27498'	Expt13_2009_Ray	60.3
'2ND27498'	Expt13_2009_Sidney	48
'2ND27498'	Expt13_2009_Williston	60.6
'2ND27501'	Expt13_2009_Carrington	62
'2ND27501'	Expt13_2009_Fargo	58
'2ND27501'	Expt13_2009_Langdon	63.4
'2ND27501'	Expt13_2009_Minot	61.1
'2ND27501'	Expt13_2009_Ray	60.1
'2ND27501'	Expt13_2009_Sidney	47
'2ND27501'	Expt13_2009_Williston	62.2
'2ND27518'	Expt13_2009_Carrington	63.3
'2ND27518'	Expt13_2009_Fargo	57.3
'2ND27518'	Expt13_2009_Langdon	63.9
'2ND27518'	Expt13_2009_Minot	63.7
'2ND27518'	Expt13_2009_Ray	60
'2ND27518'	Expt13_2009_Sidney	47.7
'2ND27518'	Expt13_2009_Williston	64.4
'2ND27518'	CAPWUE_2012_NormN-Irr_Aberdeen	166
'2ND27518'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND27518'	CAPWUE_2013_NormN-Irr_Aberdeen	161.5
'2ND27518'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'2ND27523'	Expt13_2009_Carrington	63.7
'2ND27523'	Expt13_2009_Fargo	58.3
'2ND27523'	Expt13_2009_Langdon	64.8
'2ND27523'	Expt13_2009_Minot	63.1
'2ND27523'	Expt13_2009_Ray	60.6
'2ND27523'	Expt13_2009_Sidney	49.7
'2ND27523'	Expt13_2009_Williston	65.5
'2ND27529'	Expt13_2009_Carrington	63.7
'2ND27529'	Expt13_2009_Fargo	59.3
'2ND27529'	Expt13_2009_Langdon	64.9
'2ND27529'	Expt13_2009_Minot	65.4
'2ND27529'	Expt13_2009_Ray	63.1
'2ND27529'	Expt13_2009_Sidney	50
'2ND27529'	Expt13_2009_Williston	65.3
'2ND27535'	Expt13_2009_Carrington	63.7
'2ND27535'	Expt13_2009_Fargo	60.3
'2ND27535'	Expt13_2009_Langdon	65.2
'2ND27535'	Expt13_2009_Minot	66
'2ND27535'	Expt13_2009_Ray	61.8
'2ND27535'	Expt13_2009_Sidney	48.3
'2ND27535'	Expt13_2009_Williston	65.2
'2ND27535'	CAPWUE_2012_NormN-Irr_Aberdeen	166.5
'2ND27535'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'2ND27535'	CAPWUE_2013_NormN-Irr_Aberdeen	162.5
'2ND27535'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'2ND27537'	Expt13_2009_Carrington	62.7
'2ND27537'	Expt13_2009_Fargo	60
'2ND27537'	Expt13_2009_Langdon	65
'2ND27537'	Expt13_2009_Minot	66.3
'2ND27537'	Expt13_2009_Ray	61.3
'2ND27537'	Expt13_2009_Sidney	47.3
'2ND27537'	Expt13_2009_Williston	67.4
'2ND27546'	Expt13_2009_Carrington	62.3
'2ND27546'	Expt13_2009_Fargo	57
'2ND27546'	Expt13_2009_Langdon	62.9
'2ND27546'	Expt13_2009_Minot	63.6
'2ND27546'	Expt13_2009_Ray	61.4
'2ND27546'	Expt13_2009_Sidney	48
'2ND27546'	Expt13_2009_Williston	64.1
'2ND27560'	Expt13_2009_Carrington	63.6
'2ND27560'	Expt13_2009_Fargo	58.3
'2ND27560'	Expt13_2009_Langdon	64.8
'2ND27560'	Expt13_2009_Minot	64.4
'2ND27560'	Expt13_2009_Ray	63
'2ND27560'	Expt13_2009_Sidney	49.1
'2ND27560'	Expt13_2009_Williston	66.7
'2ND27560'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'2ND27560'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'2ND27560'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'2ND27560'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2ND27561'	Expt13_2009_Carrington	63
'2ND27561'	Expt13_2009_Fargo	57.4
'2ND27561'	Expt13_2009_Langdon	63.9
'2ND27561'	Expt13_2009_Minot	67.2
'2ND27561'	Expt13_2009_Ray	61.8
'2ND27561'	Expt13_2009_Sidney	48.6
'2ND27561'	Expt13_2009_Williston	65.6
'2ND27572'	Expt13_2009_Carrington	63.4
'2ND27572'	Expt13_2009_Fargo	58.6
'2ND27572'	Expt13_2009_Langdon	63.8
'2ND27572'	Expt13_2009_Minot	60.6
'2ND27572'	Expt13_2009_Ray	61
'2ND27572'	Expt13_2009_Sidney	48.3
'2ND27572'	Expt13_2009_Williston	62.9
'2ND27572'	CAPWUE_2012_NormN-Irr_Aberdeen	166
'2ND27572'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'2ND27572'	CAPWUE_2013_NormN-Irr_Aberdeen	160.5
'2ND27572'	CAPWUE_2013_LowN-Irr_Aberdeen	160
'2ND27573'	Expt13_2009_Carrington	62.7
'2ND27573'	Expt13_2009_Fargo	58
'2ND27573'	Expt13_2009_Langdon	64
'2ND27573'	Expt13_2009_Minot	62.7
'2ND27573'	Expt13_2009_Ray	59.1
'2ND27573'	Expt13_2009_Sidney	47.6
'2ND27573'	Expt13_2009_Williston	61.6
'2ND27577'	Expt13_2009_Carrington	62.6
'2ND27577'	Expt13_2009_Fargo	57.7
'2ND27577'	Expt13_2009_Langdon	64.3
'2ND27577'	Expt13_2009_Minot	62
'2ND27577'	Expt13_2009_Ray	60.6
'2ND27577'	Expt13_2009_Sidney	49.6
'2ND27577'	Expt13_2009_Williston	65.9
'2ND27578'	Expt13_2009_Carrington	63.6
'2ND27578'	Expt13_2009_Fargo	58.7
'2ND27578'	Expt13_2009_Langdon	64.8
'2ND27578'	Expt13_2009_Minot	65.4
'2ND27578'	Expt13_2009_Ray	62
'2ND27578'	Expt13_2009_Sidney	49.1
'2ND27578'	Expt13_2009_Williston	65.5
'2ND27580'	Expt13_2009_Carrington	60.7
'2ND27580'	Expt13_2009_Fargo	57
'2ND27580'	Expt13_2009_Langdon	63.7
'2ND27580'	Expt13_2009_Minot	63.8
'2ND27580'	Expt13_2009_Ray	58.9
'2ND27580'	Expt13_2009_Sidney	47.4
'2ND27580'	Expt13_2009_Williston	61.2
'2ND27580'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'2ND27580'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND27580'	CAPWUE_2013_NormN-Irr_Aberdeen	161.5
'2ND27580'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'2ND27614'	Expt13_2009_Carrington	61.7
'2ND27614'	Expt13_2009_Fargo	56.3
'2ND27614'	Expt13_2009_Langdon	63.6
'2ND27614'	Expt13_2009_Minot	62.9
'2ND27614'	Expt13_2009_Ray	59.7
'2ND27614'	Expt13_2009_Sidney	46.7
'2ND27614'	Expt13_2009_Williston	61.9
'2ND27616'	Expt13_2009_Carrington	63.3
'2ND27616'	Expt13_2009_Fargo	59
'2ND27616'	Expt13_2009_Langdon	63.9
'2ND27616'	Expt13_2009_Minot	64.7
'2ND27616'	Expt13_2009_Ray	60.7
'2ND27616'	Expt13_2009_Sidney	47.3
'2ND27616'	Expt13_2009_Williston	65
'2ND27620'	Expt13_2009_Carrington	63.3
'2ND27620'	Expt13_2009_Fargo	58.6
'2ND27620'	Expt13_2009_Langdon	64.2
'2ND27620'	Expt13_2009_Minot	64.3
'2ND27620'	Expt13_2009_Ray	61.9
'2ND27620'	Expt13_2009_Sidney	49.7
'2ND27620'	Expt13_2009_Williston	65
'2ND27620'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'2ND27620'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'2ND27620'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'2ND27620'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2ND27625'	Expt13_2009_Carrington	61.3
'2ND27625'	Expt13_2009_Fargo	57.7
'2ND27625'	Expt13_2009_Langdon	63.6
'2ND27625'	Expt13_2009_Minot	61
'2ND27625'	Expt13_2009_Ray	58.8
'2ND27625'	Expt13_2009_Sidney	47.6
'2ND27625'	Expt13_2009_Williston	61.3
'2ND27628'	Expt13_2009_Carrington	62.7
'2ND27628'	Expt13_2009_Fargo	57.7
'2ND27628'	Expt13_2009_Langdon	64.3
'2ND27628'	Expt13_2009_Minot	65
'2ND27628'	Expt13_2009_Ray	61.9
'2ND27628'	Expt13_2009_Sidney	49.4
'2ND27628'	Expt13_2009_Williston	66
'2ND27633'	Expt13_2009_Carrington	60.7
'2ND27633'	Expt13_2009_Fargo	57
'2ND27633'	Expt13_2009_Langdon	63.9
'2ND27633'	Expt13_2009_Minot	61
'2ND27633'	Expt13_2009_Ray	58.2
'2ND27633'	Expt13_2009_Sidney	47
'2ND27633'	Expt13_2009_Williston	58.8
'2ND27633'	CAPWUE_2012_NormN-Irr_Aberdeen	162.5
'2ND27633'	CAPWUE_2012_LowN-Irr_Aberdeen	161.999999999999
'2ND27633'	CAPWUE_2013_NormN-Irr_Aberdeen	159
'2ND27633'	CAPWUE_2013_LowN-Irr_Aberdeen	159
'2ND27649'	Expt41_2009_Fargo	62.4
'2ND27649'	Expt41_2009_Langdon	69.3
'2ND27650'	Expt41_2009_Fargo	60.1
'2ND27650'	Expt41_2009_Langdon	64.8
'2ND27651'	Expt41_2009_Fargo	57.6
'2ND27651'	Expt41_2009_Langdon	64
'2ND27652'	Expt41_2009_Fargo	61.2
'2ND27652'	Expt41_2009_Langdon	65.9
'2ND27653'	Expt41_2009_Fargo	62.3
'2ND27653'	Expt41_2009_Langdon	70.9
'2ND27654'	Expt41_2009_Fargo	62.4
'2ND27654'	Expt41_2009_Langdon	70.9
'2ND27655'	Expt41_2009_Fargo	59.2
'2ND27655'	Expt41_2009_Langdon	64.4
'2ND27656'	Expt41_2009_Fargo	58.8
'2ND27656'	Expt41_2009_Langdon	64.2
'2ND27657'	Expt41_2009_Fargo	58.2
'2ND27657'	Expt41_2009_Langdon	64.1
'2ND27658'	Expt41_2009_Fargo	58.4
'2ND27658'	Expt41_2009_Langdon	64
'2ND27658'	CAPWUE_2012_NormN-Irr_Aberdeen	173
'2ND27658'	CAPWUE_2012_LowN-Irr_Aberdeen	172.999999999999
'2ND27658'	CAPWUE_2013_NormN-Irr_Aberdeen	175
'2ND27658'	CAPWUE_2013_LowN-Irr_Aberdeen	173
'2ND27659'	Expt41_2009_Fargo	59.5
'2ND27659'	Expt41_2009_Langdon	64.6
'2ND27660'	Expt41_2009_Fargo	60.7
'2ND27660'	Expt41_2009_Langdon	67
'2ND27660'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'2ND27660'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2ND27660'	CAPWUE_2013_NormN-Irr_Aberdeen	170.5
'2ND27660'	CAPWUE_2013_LowN-Irr_Aberdeen	171
'2ND27661'	Expt41_2009_Fargo	57.7
'2ND27661'	Expt41_2009_Langdon	64
'2ND27662'	Expt41_2009_Fargo	57.1
'2ND27662'	Expt41_2009_Langdon	63.8
'2ND27663'	Expt41_2009_Fargo	59.1
'2ND27663'	Expt41_2009_Langdon	64.1
'2ND27664'	Expt41_2009_Fargo	58.3
'2ND27664'	Expt41_2009_Langdon	63.9
'2ND27664'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'2ND27664'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'2ND27664'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'2ND27664'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2ND27665'	Expt41_2009_Fargo	59.8
'2ND27665'	Expt41_2009_Langdon	66.5
'2ND27666'	Expt41_2009_Fargo	61.1
'2ND27666'	Expt41_2009_Langdon	66.1
'2ND27667'	Expt41_2009_Fargo	57
'2ND27667'	Expt41_2009_Langdon	65.4
'2ND27668'	Expt41_2009_Fargo	57.2
'2ND27668'	Expt41_2009_Langdon	64.5
'2ND27669'	Expt41_2009_Fargo	58.8
'2ND27669'	Expt41_2009_Langdon	64.1
'2ND27670'	Expt41_2009_Fargo	60.9
'2ND27670'	Expt41_2009_Langdon	69.3
'2ND27671'	Expt41_2009_Fargo	57.5
'2ND27671'	Expt41_2009_Langdon	64.1
'2ND27672'	Expt41_2009_Fargo	58.9
'2ND27672'	Expt41_2009_Langdon	63.8
'2ND27672'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'2ND27672'	CAPWUE_2012_LowN-Irr_Aberdeen	167.999999999999
'2ND27672'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'2ND27672'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2ND27673'	Expt41_2009_Fargo	60.3
'2ND27673'	Expt41_2009_Langdon	69.2
'2ND27674'	Expt41_2009_Fargo	60.6
'2ND27674'	Expt41_2009_Langdon	68
'2ND27675'	Expt41_2009_Fargo	59.9
'2ND27675'	Expt41_2009_Langdon	70
'2ND27676'	Expt41_2009_Fargo	60.4
'2ND27676'	Expt41_2009_Langdon	68.8
'2ND27677'	Expt41_2009_Fargo	59.6
'2ND27677'	Expt41_2009_Langdon	65
'2ND27678'	Expt41_2009_Fargo	58.2
'2ND27678'	Expt41_2009_Langdon	65.2
'2ND27678'	CAPWUE_2012_NormN-Irr_Aberdeen	167.5
'2ND27678'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'2ND27678'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'2ND27678'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2ND27679'	Expt41_2009_Fargo	57.6
'2ND27679'	Expt41_2009_Langdon	64.7
'2ND27680'	Expt41_2009_Fargo	57.3
'2ND27680'	Expt41_2009_Langdon	63.5
'2ND27681'	Expt41_2009_Fargo	57.2
'2ND27681'	Expt41_2009_Langdon	64.3
'2ND27682'	Expt41_2009_Fargo	56.8
'2ND27682'	Expt41_2009_Langdon	64
'2ND27682'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'2ND27682'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND27682'	CAPWUE_2013_NormN-Irr_Aberdeen	176.5
'2ND27682'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2ND27683'	Expt41_2009_Fargo	58
'2ND27683'	Expt41_2009_Langdon	64.9
'2ND27683'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'2ND27683'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND27683'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'2ND27683'	CAPWUE_2013_LowN-Irr_Aberdeen	163
'2ND27684'	Expt41_2009_Fargo	59.3
'2ND27684'	Expt41_2009_Langdon	65
'2ND27685'	Expt41_2009_Fargo	61
'2ND27685'	Expt41_2009_Langdon	65.8
'2ND27686'	Expt41_2009_Fargo	60.5
'2ND27686'	Expt41_2009_Langdon	66.2
'2ND27687'	Expt41_2009_Fargo	60
'2ND27687'	Expt41_2009_Langdon	63.7
'2ND27688'	Expt41_2009_Fargo	62.7
'2ND27688'	Expt41_2009_Langdon	69.6
'2ND27689'	Expt41_2009_Fargo	60.5
'2ND27689'	Expt41_2009_Langdon	64.9
'2ND27690'	Expt41_2009_Fargo	56.8
'2ND27690'	Expt41_2009_Langdon	62.9
'2ND27691'	Expt41_2009_Fargo	59.9
'2ND27691'	Expt41_2009_Langdon	66.4
'2ND27691'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'2ND27691'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2ND27691'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'2ND27691'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'2ND27692'	Expt41_2009_Fargo	60
'2ND27692'	Expt41_2009_Langdon	64.7
'2ND27693'	Expt41_2009_Fargo	59
'2ND27693'	Expt41_2009_Langdon	64.3
'2ND27694'	Expt41_2009_Fargo	58.7
'2ND27694'	Expt41_2009_Langdon	63.7
'2ND27695'	Expt41_2009_Fargo	59.8
'2ND27695'	Expt41_2009_Langdon	68
'2ND27696'	Expt41_2009_Fargo	58.3
'2ND27696'	Expt41_2009_Langdon	63.8
'2ND27697'	Expt41_2009_Fargo	56.1
'2ND27697'	Expt41_2009_Langdon	63.5
'2ND27698'	Expt41_2009_Fargo	60
'2ND27698'	Expt41_2009_Langdon	64.9
'2ND27698'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2ND27698'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'2ND27698'	CAPWUE_2013_NormN-Irr_Aberdeen	168
'2ND27698'	CAPWUE_2013_LowN-Irr_Aberdeen	167
'2ND27699'	Expt41_2009_Fargo	61
'2ND27699'	Expt41_2009_Langdon	68.1
'2ND27700'	Expt41_2009_Fargo	61.1
'2ND27700'	Expt41_2009_Langdon	64.8
'2ND27701'	Expt41_2009_Fargo	59
'2ND27701'	Expt41_2009_Langdon	64.1
'2ND27702'	Expt41_2009_Fargo	57.3
'2ND27702'	Expt41_2009_Langdon	63.6
'2ND27703'	Expt41_2009_Fargo	55.1
'2ND27703'	Expt41_2009_Langdon	62.9
'2ND27704'	Expt41_2009_Fargo	56.7
'2ND27704'	Expt41_2009_Langdon	64.2
'2ND27705'	Expt41_2009_Fargo	60.5
'2ND27705'	Expt41_2009_Langdon	66.9
'2ND27705'	NABSEN_2014_Osnabrock	
'2ND27705'	NABSEN_2014_Casselton	
'2ND27705'	NABSEN_2014_StPaul	179
'2ND27705'	NABSEN_2014_Crookston	196.333333333333
'07WA-602.22'	CAP1_2009_Pullman	63
'07WA-604.20'	CAP1_2009_Pullman	63
'07WA-605.11'	CAP1_2009_Pullman	65
'07WA-605.17'	CAP1_2009_Pullman	63
'07WA-605.17'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'07WA-605.17'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'07WA-605.17'	CAPWUE_2013_NormN-Irr_Aberdeen	165.5
'07WA-605.17'	CAPWUE_2013_LowN-Irr_Aberdeen	165
